bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_UncinateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	142.09735	273.53906	34.0	142.09735	34.0	273.53906	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_CingulumR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	217.28293	480.85397	37.0	217.28293	37.0	480.85397	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	182.34483	289.82407	60.0	182.34483	60.0	289.82407	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	151.29065	310.75662	38.0	151.29065	38.0	310.75662	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	587.3414	1347.4601	79.0	587.3414	79.0	1347.4601	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_CingulumL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	216.10367	441.80566	50.0	216.10367	50.0	441.80566	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	125.13002	253.02286	35.0	125.13002	35.0	253.02286	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	314.92178	694.3303	60.0	314.92178	60.0	694.3303	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	85.19087	134.22403	27.0	85.19087	27.0	134.22403	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	148.61975	305.44934	40.0	148.61975	40.0	305.44934	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	572.3989	1486.0979	67.0	572.3989	67.0	1486.0979	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	154.78741	279.4492	42.0	154.78741	42.0	279.4492	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	100.955284	176.88054	26.0	100.955284	26.0	176.88054	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	130.20512	338.0387	23.0	130.20512	23.0	338.0387	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	316.696	639.25543	62.0	316.696	62.0	639.25543	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	320.59427	579.55597	85.0	320.59427	85.0	579.55597	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	143.4134	287.65726	31.0	143.4134	31.0	287.65726	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	271.178	565.6966	47.0	271.178	47.0	565.6966	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	273.46158	600.26184	42.0	273.46158	42.0	600.26184	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_HippocampusAlveusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	100.45526	156.23341	32.0	100.45526	32.0	156.23341	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	124.95732	214.83447	35.0	124.95732	35.0	214.83447	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	389.28143	940.6535	62.0	389.28143	62.0	940.6535	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	213.26479	434.22388	43.0	213.26479	43.0	434.22388	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_HippocampusAlveusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	103.84287	165.83131	34.0	103.84287	34.0	165.83131	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
ProjectionBrainstem_MedialLemniscusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	166.7188	255.50352	54.0	166.7188	54.0	255.50352	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
ProjectionBasalGanglia_CorticostriatalTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	106.098076	207.0172	30.0	106.098076	30.0	207.0172	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
ProjectionBrainstem_ReticularTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	44.790142	89.66401	13.0	44.790142	13.0	89.66401	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
ProjectionBrainstem_CorticobulbarTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	145.6003	239.67883	46.0	145.6003	46.0	239.67883	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
ProjectionBasalGanglia_FasciculusLenticularisL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	31.311941	52.415615	11.0	31.311941	11.0	52.415615	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
ProjectionBasalGanglia_ThalamicRadiationL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	210.17964	434.53238	66.0	210.17964	66.0	434.53238	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
ProjectionBrainstem_MedialForebrainBundleR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_204/job-13244013-204-sub-22618-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22618/ses-2/dwi/sub-22618_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	86.78399	147.37944	28.5	86.78399	28.5	147.37944	sub-22618	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
