bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_CingulumL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	191.4071	371.11948	46.0	191.4071	46.0	371.11948	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	114.87837	211.48325	35.0	114.87837	35.0	211.48325	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	279.52975	581.1982	54.0	279.52975	54.0	581.1982	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	160.63333	297.80396	45.0	160.63333	45.0	297.80396	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	180.51097	420.43793	39.0	180.51097	39.0	420.43793	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	160.4101	290.6983	53.0	160.4101	53.0	290.6983	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	771.8142	2027.4811	78.0	771.8142	78.0	2027.4811	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_HippocampusAlveusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	122.966866	186.37767	41.0	122.966866	41.0	186.37767	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	127.78747	265.2629	33.0	127.78747	33.0	265.2629	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_CingulumR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	240.43806	507.99167	46.0	240.43806	46.0	507.99167	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	751.1254	1653.3663	105.0	751.1254	105.0	1653.3663	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	404.00427	958.14246	62.0	404.00427	62.0	958.14246	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_14/job-8364170-14-sub-20188-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20188/ses-3/dwi/sub-20188_ses-3_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	248.02934	511.83752	55.0	248.02934	55.0	511.83752	sub-20188	ses-3			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
