bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_UncinateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	120.59638	197.24889	32.0	120.59638	32.0	197.24889	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	268.16666	495.44342	63.0	268.16666	63.0	495.44342	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	261.06085	508.30362	59.0	261.06085	59.0	508.30362	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	179.34462	329.2855	46.0	179.34462	46.0	329.2855	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	459.7331	1058.2848	59.0	459.7331	59.0	1058.2848	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	505.07895	1112.3214	83.0	505.07895	83.0	1112.3214	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_HippocampusAlveusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	70.028015	91.891106	29.0	70.028015	29.0	91.891106	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	85.099335	126.12977	32.5	85.099335	32.5	126.12977	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	91.24328	133.46281	32.0	91.24328	32.0	133.46281	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_197/job-8364170-197-sub-22473-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-22473/ses-2/dwi/sub-22473_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	365.0054	746.4411	61.0	365.0054	61.0	746.4411	sub-22473	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
