bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_MiddleLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	351.72763	964.69763	45.0	351.72763	45.0	964.69763	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	396.50528	867.6794	82.0	396.50528	82.0	867.6794	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	547.18195	1360.7108	65.0	547.18195	65.0	1360.7108	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	85.87095	142.3829	25.0	85.87095	25.0	142.3829	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	161.15576	331.03815	46.0	161.15576	46.0	331.03815	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	953.6812	2387.532	116.0	953.6812	116.0	2387.532	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	75.85356	121.57831	27.0	75.85356	27.0	121.57831	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	156.96109	337.58368	34.0	156.96109	34.0	337.58368	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	361.2567	810.2358	56.0	361.2567	56.0	810.2358	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_180/job-13244013-180-sub-21623-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-21623/ses-2/dwi/sub-21623_ses-2_acq-VARIANTObliquity_space-ACPC_desc-preproc_dwi.nii.gz	0.0	152.77081	286.0701	35.0	152.77081	35.0	286.0701	sub-21623	ses-2			acq-VARIANTObliquity	space-ACPC			DSIStudio	autotrackgqi
