bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_HippocampusAlveusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	78.29576	122.69509	31.0	78.29576	31.0	122.69509	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	670.0783	1773.1377	61.0	670.0783	61.0	1773.1377	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	161.56361	259.2858	48.0	161.56361	48.0	259.2858	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	192.58965	429.28445	41.0	192.58965	41.0	429.28445	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	558.3388	1260.1151	80.0	558.3388	80.0	1260.1151	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	163.96635	275.1634	51.0	163.96635	51.0	275.1634	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	229.6293	487.04507	45.0	229.6293	45.0	487.04507	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	141.18909	331.91376	27.0	141.18909	27.0	331.91376	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	188.09517	372.40558	53.0	188.09517	53.0	372.40558	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	123.87534	244.82089	35.0	123.87534	35.0	244.82089	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_CingulumL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	180.40149	346.57135	42.0	180.40149	42.0	346.57135	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	132.19865	250.40712	29.0	132.19865	29.0	250.40712	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	79.42666	133.6163	24.0	79.42666	24.0	133.6163	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	115.1051	207.94077	31.0	115.1051	31.0	207.94077	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	343.54926	726.278	54.0	343.54926	54.0	726.278	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	194.97888	409.02707	46.0	194.97888	46.0	409.02707	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	201.82645	379.52518	51.0	201.82645	51.0	379.52518	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	436.35056	873.4982	70.0	436.35056	70.0	873.4982	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	365.25568	772.5294	57.0	365.25568	57.0	772.5294	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	86.434105	146.67677	30.0	86.434105	30.0	146.67677	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_CingulumR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	223.42299	528.1746	42.0	223.42299	42.0	528.1746	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	224.92174	569.0553	43.0	224.92174	43.0	569.0553	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_8364170_100/job-8364170-100-sub-20916-ses-3/ds/inputs/data/qsiprep/qsiprep/sub-20916/ses-3/dwi/sub-20916_ses-3_space-ACPC_desc-preproc_dwi.nii.gz	0.0	99.47811	173.36569	35.0	99.47811	35.0	173.36569	sub-20916	ses-3				space-ACPC			DSIStudio	autotrackgqi
