bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_MiddleLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	382.62616	950.16394	57.5	382.62616	57.5	950.16394	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	242.10179	548.00336	49.0	242.10179	49.0	548.00336	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_CingulumR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	295.00418	743.48267	45.0	295.00418	45.0	743.48267	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	164.03917	329.6719	42.0	164.03917	42.0	329.6719	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	80.09897	144.74854	25.0	80.09897	25.0	144.74854	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	233.17293	354.67596	77.0	233.17293	77.0	354.67596	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	204.46297	413.9843	51.0	204.46297	51.0	413.9843	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	102.11841	179.6588	35.0	102.11841	35.0	179.6588	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	255.73201	644.3433	41.0	255.73201	41.0	644.3433	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	202.11717	430.9926	36.0	202.11717	36.0	430.9926	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	126.50493	230.28477	36.0	126.50493	36.0	230.28477	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	330.98618	664.7152	56.0	330.98618	56.0	664.7152	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	104.535095	223.65002	29.0	104.535095	29.0	223.65002	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_132/job-13244013-132-sub-21050-ses-1/ds/inputs/data/qsiprep/qsiprep/sub-21050/ses-1/dwi/sub-21050_ses-1_space-ACPC_desc-preproc_dwi.nii.gz	0.0	800.6568	1981.1716	81.0	800.6568	81.0	1981.1716	sub-21050	ses-1				space-ACPC			DSIStudio	autotrackgqi
