bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_MiddleLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	280.0759	657.3509	51.0	280.0759	51.0	657.3509	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_CingulumL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	218.7018	473.87534	43.0	218.7018	43.0	473.87534	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_HippocampusAlveusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	87.215225	123.08068	35.0	87.215225	35.0	123.08068	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	624.114	1634.3279	71.0	624.114	71.0	1634.3279	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_CingulumR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	223.79799	538.48456	37.0	223.79799	37.0	538.48456	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	325.0596	687.1564	61.0	325.0596	61.0	687.1564	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	229.67361	504.05405	43.0	229.67361	43.0	504.05405	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_UncinateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	103.10166	186.58969	28.0	103.10166	28.0	186.58969	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	314.05283	716.5792	49.0	314.05283	49.0	716.5792	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	74.52024	121.155945	27.5	74.52024	27.5	121.155945	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	137.6876	202.97212	48.0	137.6876	48.0	202.97212	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_HippocampusAlveusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	100.41721	180.70161	27.0	100.41721	27.0	180.70161	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	601.59064	1403.3368	72.0	601.59064	72.0	1403.3368	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusL	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	328.76123	757.6287	43.0	328.76123	43.0	757.6287	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_SuperiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	190.42549	399.5122	46.0	190.42549	46.0	399.5122	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	88.34951	184.57195	25.0	88.34951	25.0	184.57195	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	239.50829	641.9359	33.0	239.50829	33.0	641.9359	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusR	tdi	DSIStudio	/scratch/executivefunction/SLURM_13244013_70/job-13244013-70-sub-20691-ses-2/ds/inputs/data/qsiprep/qsiprep/sub-20691/ses-2/dwi/sub-20691_ses-2_space-ACPC_desc-preproc_dwi.nii.gz	0.0	353.82028	873.52527	47.0	353.82028	47.0	873.52527	sub-20691	ses-2				space-ACPC			DSIStudio	autotrackgqi
